word	lemma
staff	24188
stag	348
stage	22447
stagflation	32
stagger	1352
stagnant	225
stagnate	267
staid	88
stain	3055
staircase	1029
stairs	3694
stairwell	120
stake	3252
stalactite	53
stalag	13
stalagmite	31
stale	406
stalemate	194
stalk	994
stall	1852
stallion	310
stalwart	241
stamen	43
stamina	372
stammer	253
stamp	3188
stampede	62
stance	1844
stanch	1
stanchion	50
stand	37802
standard	24001
standoff	23
standpipe	14
stane	18
stanza	195
stapes	1
staphylococcus	51
staple	620
star	12317
starboard	180
starch	298
stardust	76
stare	8130
stark	1014
starling	187
start	52225
startle	1684
starve	1816
starveling	17
stash	96
stasis	96
stat	57
state	60399
stately	377
states	18256
stateside	49
static	1240
station	14443
stationary	406
stationer	451
statistic	6192
stator	73
stats	55
statue	1631
stature	400
status	9456
statute	6124
staunch	320
stave	269
stay	20152
stead	297
steadfast	164
steading	25
steady	5147
steak	656
steal	5685
stealth	283
steam	3795
steamer	320
stearic	15
steatite	5
steed	190
steel	4575
steep	2223
steeped	163
steeple	124
steeplechase	74
steeplejack	4
steer	2110
steerage	35
stegosaur	5
stegosaurus	13
steins	12
stela	1
stele	19
stellar	106
stem	2933
stench	263
stencil	185
stenographer	22
stenosis	101
stent	163
stentorian	16
step	20227
stepmother	654
stepparent	5
steppe	113
stereo	626
stereograph	9
stereophonic	15
stereopticon	2
stereoscope	41
stereotactic	10
stereotype	1069
steric	21
sterile	871
sterling	1760
stern	1104
sternal	20
sternum	60
steroid	426
sterol	4
stertorous	4
stet	17
stethoscope	71
stetson	35
stevedore	47
stew	487
steward	1639
stick	10584
stickleback	55
stickler	33
sticky	927
stiff	2943
stifle	685
stigma	278
stigmata	32
stigmatise	105
stile	279
stiletto	80
still	72924
stillborn	54
stilt	108
stilted	107
stilton	86
stimulant	153
stimulate	3776
stimulus	2397
sting	1307
stingray	37
stingy	38
stink	697
stint	312
stipe	33
stipend	90
stipendiary	69
stipple	37
stipulate	751
stir	3011
stirk	9
stirrup	137
stitch	2337
stoa	14
stoat	66
stob	24
stochastic	82
stock	10498
stockade	84
stockbroker	473
stockinette	5
stocking	1111
stockpile	218
stocktake	45
stocky	408
stodgy	73
stogie	3
stoic	166
stoichiometry	34
stoke	1169
stolid	105
stollen	12
stoma	69
stomach	3089
stomp	136
stone	12449
stonecrop	6
stonefly	3
stonk	8
stooge	57
stook	35
stool	1122
stoop	522
stop	28170
stopcock	47
stope	37
stopwatch	49
store	12470
storey	1266
stork	134
storm	3967
story	18208
stoup	21
stout	702
stove	773
stover	2
stow	322
strabismus	7
straddle	242
stradivarius	6
strafe	59
straggle	286
straight	10997
straightaway	125
straightforward	2039
strain	4518
strait	542
straiten	30
straitjacket	84
straitlaced	7
strake	5
strand	1767
stranded	634
strange	9986
strangle	627
strap	1359
strasse	30
strata	405
stratagem	76
strategy	12350
strath	63
stratify	522
stratigraphic	62
stratigraphical	110
stratigraphy	92
stratosphere	274
stratum	152
straw	1571
strawberry	655
stray	905
streak	949
stream	3974
streamer	126
streamline	463
streek	20
street	41130
streetcar	15
strength	11342
strenuous	437
strep	1
streptavidin	25
streptococci	6
streptococcus	44
streptokinase	38
streptomycin	43
stress	9222
stretch	6391
stretcher	281
strew	411
strewth	32
striate	58
strick	9
stricken	542
strict	4366
stricture	439
stride	1812
strident	244
stridor	1
strife	306
strigil	5
strike	16285
strimmer	19
string	5015
stringent	600
stringers	27
strip	4397
stripe	1498
stripling	10
strive	1040
strobe	56
stroboscopic	8
stroganoff	14
stroke	3304
stroll	1112
stroma	48
stromatolite	14
strong	24751
stronghold	335
strongroom	15
strontium	40
strop	22
strophe	60
stroppy	40
strow	3
structure	25425
strudel	13
struggle	8323
strum	120
strumpet	14
strut	297
strychnine	33
stub	267
stubbed	92
stubble	255
stubborn	684
stucco	124
stud	866
student	22428
studio	8367
study	42038
stuff	6930
stuffed	1300
stuffy	206
stultify	60
stumble	1255
stump	692
stun	1947
stunt	341
stunted	162
stupa	12
stupefy	77
stupendous	116
stupid	3547
stupor	91
sturdy	523
sturgeon	40
stutter	165
sty	39
stygian	35
style	17067
stylus	93
stymy	29
styrene	24
styrofoam	19
suasive	13
suave	99
subaerial	26
subaltern	43
subarachnoid	10
subclinical	29
subconscious	428
subcontract	367
subcutaneous	138
subdivide	502
subduct	182
subdue	638
subfusc	6
subject	31162
subjected	1462
subjective	1647
subjugate	154
subjunctive	46
sublet	61
sublimate	68
sublime	296
subliminal	79
subluxation	24
submarine	1273
submerge	499
submerse	103
submission	1553
submissive	171
submit	3865
submucosa	62
subnormal	52
subordinate	1796
suborn	15
subpoena	77
subrogate	21
subscribe	2501
subscript	69
subsequent	8025
subservient	208
subset	329
subside	805
subsidiary	2495
subsidy	2711
subsist	613
substance	3497
substantial	8013
substantiate	410
substantive	969
substitute	3885
substrate	423
substratum	58
subsume	214
subtend	23
subterfuge	69
subterranean	160
subtitle	189
subtle	2270
subtlety	366
subtract	452
suburb	1828
suburbia	94
subvention	29
subversive	370
subvert	497
subway	162
succeed	5594
success	29589
succession	5877
succinct	300
succoth	4
succour	84
succubus	9
succulent	133
succumb	528
such	107485
suchlike	56
suck	1635
sucker	213
suckle	219
sucralose	27
sucre	25
sucrose	78
suction	129
sud	51
sudden	15254
suds	35
sued	746
suede	295
suet	64
suffer	15235
sufferance	30
suffice	640
sufficiency	403
sufficient	10173
suffix	235
suffocate	384
suffragan	33
suffrage	469
suffuse	128
sufi	30
sugar	4247
suggest	34232
sui	42
suicide	2098
suit	16080
suite	1818
suitor	165
sulci	25
sulfite	7
sulk	375
sullen	293
sully	90
sulphate	442
sulphide	170
sulphonamide	34
sulphur	1014
sulphuric	122
sultan	498
sultana	108
sultanate	24
sultry	125
sulu	10
sum	7166
sumac	3
sumach	6
sumerian	48
summa	15
summary	5103
summat	469
summate	112
summative	50
summer	11901
summit	2715
summon	2230
sumo	45
sump	72
sumpter	9
sumptuary	16
sumptuous	263
sun	15488
sunbird	18
sundae	17
sunday	10000
sunder	40
sundew	14
sundry	201
sunfish	11
sunflower	170
sunstroke	27
sup	102
super	2491
superabundance	15
superalloy	2
superannuate	161
superb	2440
superbowl	19
supercenter	3
supercharger	40
supercilious	57
supercluster	6
supercomputer	180
superconducting	162
superconductive	2
supercontinent	12
supercritical	16
superego	248
superficial	1121
superfine	17
superfluid	12
superfluity	14
superfluous	243
superfood	1
supergiant	23
supergrass	15
supergroup	15
superhero	21
superhighway	10
superimpose	367
superintendent	1185
superior	3285
superlative	124
supermax	7
supernal	1
supernatants	170
supernatural	350
supernaturalism	3
supernormal	16
supernova	109
supernumerary	28
superordinate	64
superorganism	2
superoxide	56
superpose	89
superrich	1
supersaturate	34
superscalar	107
superscript	25
supersede	491
superset	13
supersonic	96
superstardom	2
superstate	21
superstation	5
superstition	298
superstitious	179
superstring	3
superstructure	195
supersymmetry	1
supervene	32
supervise	4756
supine	105
supper	1496
supplant	204
supple	266
supplement	4063
suppliant	27
supplicant	27
supplicate	57
supply	20502
support	46681
suppose	17967
supposition	174
suppository	15
suppress	2115
suppurate	35
supra	106
supranational	131
supranationalism	32
supraventricular	15
supremacy	446
supreme	3490
supremo	97
sur	266
sura	18
surcease	2
surcharge	157
surcoat	15
sure	30586
surefire	12
surety	255
surf	793
surface	11271
surfactant	56
surfeit	57
surge	1298
surgeon	1687
surgery	2800
surgical	875
surly	104
surmise	167
surmount	373
surname	431
surpass	396
surplice	27
surplus	2486
surprise	16798
surreal	470
surrender	1762
surreptitious	203
surrogate	241
surround	7390
surtax	16
surveillance	773
survey	12366
survive	12522
susceptible	914
sushi	24
suspect	5980
suspend	4563
suspense	212
suspicion	3832
suss	106
sustain	4755
sustenance	123
susu	10
susurration	4
susurrus	3
sutler	4
sutra	17
suttee	5
suture	139
suzerain	39
svelte	16
svengali	19
swab	111
swaddle	60
swag	75
swagger	158
swahili	122
swail	24
swains	12
swallow	2607
swallowtail	12
swami	16
swamp	834
swan	1361
swanky	40
swanning	35
swansdown	13
swansong	32
swap	1177
sward	57
swarm	396
swarthy	73
swash	29
swashbuckle	55
swastika	191
swat	78
swatch	95
swathe	319
sway	1064
swazi	13
swear	2476
sweat	2193
sweater	732
sweatshirt	165
sweeny	15
sweep	4589
sweepstake	24
sweet	5759
sweetbread	10
sweeting	15
sweetmeat	40
sweetpea	18
swell	2082
swelter	68
swerve	305
swidden	7
swift	2532
swiftlet	13
swig	137
swill	136
swim	5247
swindle	147
swine	260
swing	5034
swingeing	52
swipe	147
swirl	658
swish	223
switch	7179
switchback	33
switchblade	16
swivel	419
swizzle	4
swoon	96
swoop	541
swoosh	16
swop	147
sword	1788
swot	70
sybarite	19
sycamore	144
syce	6
sycophant	85
syke	4
syllabary	4
syllable	1017
syllabub	64
syllabus	842
syllogism	39
sylph	17
sylva	7
sylvan	24
symbiont	14
symbiosis	60
symbiote	1
symbiotic	92
symbol	5672
symmetry	1580
sympathy	4833
sympatric	8
symphony	1070
symphysis	5
symphytum	9
symposium	298
symptom	4067
syn	73
synagogue	178
synapse	219
synaptic	144
sync	26
synchro	16
synchronic	30
synchronicity	23
synchronise	164
synchronism	12
synchronize	112
synchronous	116
synchrony	22
synchrotron	36
syncline	6
syncopate	47
syncope	18
syncretic	24
syndic	7
syndicalist	56
syndicat	31
syndicate	500
syndrome	1303
synecdoche	6
synergism	5
synergistic	43
synergy	113
synod	348
synodic	5
synonym	768
synopsis	110
synoptic	59
synovial	18
syntactic	1028
syntagma	5
syntagmatic	53
syntax	591
synthesis	1837
synthetic	811
syphilis	286
syphon	78
syrah	9
syringa	4
syringe	296
syrup	287
system	64621
systematize	96
systemic	324
systole	3
systolic	59
tab	534
tabard	41
tabasco	34
tabbouleh	1
tabby	84
tabernacle	125
tabla	6
tablature	16
table	23270
tableau	275
tablespoon	976
tablet	1271
tabloid	637
taboo	481
tabor	29
tabular	103
tabulate	162
tabun	6
tache	5
tachism	3
tachistoscope	71
tachograph	24
tachometer	6
tachycardia	62
tachyon	9
tacit	416
taciturn	72
tack	838
tackle	3828
tacky	125
taco	43
tact	665
tactic	2557
tactician	39
tactile	149
tactual	7
tad	55
tadjikistan	31
tadpole	240
taffeta	97
taffy	31
tag	1276
tagine	3
tagliatelle	26
tahini	1
taiga	15
tail	4052
tailback	40
tailgate	19
taille	32
tailor	1339
tailpiece	41
tailplane	41
tailspin	11
taint	343
taka	9
take	177137
talcum	71
tale	3623
talent	3812
taler	7
talisman	85
talk	40409
talkative	110
talkie	70
tall	5108
tallage	6
tallboy	67
tallow	51
tally	411
talmud	44
talon	159
talus	12
tamale	2
tamarin	18
tamarind	13
tamarisk	37
tambour	29
tambourine	54
tame	688
tamoxifen	29
tamp	22
tampax	31
tamper	288
tampon	88
tamponade	9
tan	1141
tanager	8
tandem	302
tandoori	65
tang	224
tangent	206
tangerine	74
tangible	837
tangle	1217
tango	82
tank	5037
tanka	3
tankard	145
tanker	599
tanner	290
tannery	49
tannic	15
tannin	87
tannoy	70
tansu	2
tansy	17
tantalise	328
tantalum	9
tantalus	12
tantamount	147
tante	25
tanto	7
tantric	8
tantrum	343
tap	4100
tapa	2
tapas	27
tape	11418
taper	392
tapestry	404
tapioca	12
tapir	22
tappet	5
taproot	3
tapster	3
tar	386
taramasalata	26
tarantella	11
tarantula	41
tarboosh	3
tardy	64
tare	33
targe	3
target	10684
tariff	1300
tarmac	397
tarn	113
tarnish	199
taro	39
tarot	79
tarpaulin	110
tarpon	4
tarragon	51
tarry	49
tarsal	7
tarsier	15
tarsus	26
tart	574
tartan	302
tartar	38
task	12861
tasse	8
tassel	124
taste	6630
tastebud	19
tat	251
tatami	4
tater	34
tatler	27
tatter	279
tattie	15
tattle	47
tattoo	409
tatty	119
tau	72
taunt	482
taupe	11
taurine	13
taut	451
tautology	73
tavern	459
taverna	88
tawdry	95
tawny	221
tawse	15
tax	24693
taxa	53
taxi	2298
taxidermy	31
taxon	13
taxonomy	366
tea	8893
teach	37220
teak	116
teal	91
team	23833
teamster	13
tear	7841
tearaway	60
tearful	237
tease	1311
teasel	15
teat	72
technetium	14
technic	34
technical	7886
technicality	194
technician	815
technicolor	76
technique	10503
techno	199
technocracy	15
technocrat	146
technologic	2
technology	16247
technophile	2
technophobe	1
techs	29
tectonic	303
teddy	816
tedious	530
tedium	123
tee	1212
teem	165
teen	538
teenage	2916
teensy	10
teeny	65
teenybop	16
teepee	10
teeter	133
teetotal	64
teetotaller	41
teff	1
tefillin	1
teflon	36
tek	55
tela	12
telco	2
tele	100
telecast	9
telecom	2456
telecommute	4
teleconference	16
telegenic	3
telegram	372
telegraph	1251
telekinesis	12
telemark	2
telemarketing	28
telematics	17
telemetry	24
teleological	93
telepathy	130
telephone	20718
telephony	114
telephoto	39
teleport	12
telepresence	2
teleprinter	40
teleprompter	11
telescope	721
telescreen	3
teletext	149
telethon	72
teletype	11
televangelist	6
teleview	4
television	18123
teleworking	37
telex	256
tell	74466
teller	323
tellingly	41
telluric	4
telluride	15
telomere	24
temerity	73
temper	1369
tempera	30
temperament	798
temperance	185
temperate	449
temperature	5912
tempered	611
tempest	157
tempestuous	53
templar	147
template	462
temple	2730
tempo	464
temporal	694
temporalty	43
temporary	5226
temporise	20
tempt	3375
temptress	48
tempura	2
ten	22736
tenable	249
tenacious	163
tenacity	141
tenant	5481
tench	62
tend	15287
tendentious	60
tender	2280
tendered	692
tenderfoot	2
tenderise	9
tenderloin	6
tendinitis	7
tendon	280
tendonitis	15
tendril	140
tenebrous	6
tenement	271
tenet	235
tenia	1
tenner	132
tennis	2852
tenon	71
tenor	453
tenrec	4
tense	5853
tensile	110
tensor	267
tent	1571
tentacle	657
tentative	917
tenter	14
tenterhooks	23
tenuis	8
tenuous	263
tenure	728
teosinte	2
tephra	29
tepid	87
tequila	59
terabyte	11
teratogenic	4
terce	4
tercentenary	19
tercet	1
teredo	9
terephthalate	30
teriyaki	13
term	46982
termagant	12
terminal	3125
terminate	1882
terminology	716
terminus	367
termite	174
tern	244
terpene	10
terpsichorean	3
terrace	2824
terracotta	225
terrain	628
terrane	26
terrapin	42
terrarium	3
terrazzo	9
terrestrial	333
terrible	5643
terrier	305
terrific	673
terrify	1769
terrine	70
territory	5736
terror	4118
terse	236
tertian	10
tertiary	403
terylene	20
tesla	6
tessellate	34
tessera	82
tessitura	8
test	26092
testa	13
testament	1316
testator	310
testes	97
testicle	169
testify	550
testimonial	177
testimony	776
testosterone	59
testy	95
tet	28
tetanus	159
tetchy	40
tete	21
tether	262
tetrachloride	43
tetracycline	21
tetrahedral	19
tetrahedron	17
tetrapod	4
tetras	87
tetrodotoxin	12
teuton	78
tew	16
text	10648
textile	1308
texture	1472
th	18205
thalamus	25
thalassemia	1
thaler	8
thalidomide	52
thallium	86
than	145073
thane	42
thank	20052
that	1208154
thatch	452
thaw	402
the	6056782
theatre	7181
theft	1989
thegn	26
thein	18
theist	212
theme	5953
then	154918
thence	253
thenceforward	14
theocentric	2
theocracy	26
theodicy	6
theodolite	12
theologian	378
theological	783
theology	1146
theophylline	28
theorbo	4
theorem	411
theoretical	3681
theorise	270
theory	17406
theosophy	41
therapeutic	731
therapy	3006
there	319874
thereabouts	112
thereafter	1438
thereby	2618
therefore	22984
therefrom	68
therein	350
thereof	466
thereon	117
thereto	161
theretofore	2
thereunder	42
thereupon	99
therewith	28
therm	16
thermal	795
thermidor	8
thermistor	6
thermite	3
thermo	35
thermocline	2
thermocouple	20
thermodynamic	197
thermoelectric	1
thermography	7
thermoluminescent	25
thermometer	173
thermonuclear	92
thermophilic	2
thermoplastic	18
thermoregulation	12
thermoregulatory	12
thermos	75
thermosetting	8
thermostat	213
theropod	20
thesaurus	257
thesis	1991
thespian	51
theta	99
they	868761
thiamin	9
thick	6872
thicket	204
thicko	7
thickset	20
thief	1773
thigh	1510
thimble	42
thimerosal	2
thin	6579
thing	75134
thingamabob	3
thingamajig	14
thingummy	11
think	167038
thiol	13
thir	3
thirst	689
thirteen	2888
thirty	12427
this	578204
thistle	320
thither	58
tholoi	3
thomist	15
thong	57
thoracic	74
thoracotomy	7
thorax	68
thorium	18
thorn	845
thorough	3287
thoroughbred	118
thoroughfare	140
thoroughgoing	49
thou	2269
though	44170
thous	3
thousand	15728
thrall	273
thrash	643
thrawn	5
thread	1748
threat	14530
three	110292
threesome	232
threnody	5
thresh	268
threshold	1132
thrice	64
thrift	318
thrill	1907
thrip	12
thrive	1142
throat	3514
throb	594
throes	126
thrombi	8
thrombin	37
thrombocytopenia	12
thromboembolism	4
thrombolytic	99
thrombophlebitis	1
thrombosis	115
thrombotic	7
thromboxane	94
thrombus	36
throne	1301
throng	369
throttle	386
through	93952
throw	11748
thrum	50
thrush	356
thrust	2448
thud	409
thug	341
thuja	5
thumb	1604
thump	793
thunder	1251
thunk	25
thurible	3
thursday	3866
thus	20231
thwack	21
thwart	459
thyme	171
thymine	15
thymus	114
thyroid	153
thyroidectomy	2
thyroiditis	10
thyrotoxicosis	5
thyroxine	15
tian	22
tiara	55
tibia	36
tic	96
tick	1416
tickertape	6
ticket	4834
tickle	402
tiddler	21
tiddly	26
tiddlywink	6
tide	2645
tiding	77
tidy	2077
tie	8088
tier	1026
tiff	85
tiffin	8
tiger	1369
tight	7975
tighthead	32
tike	2
tiki	14
tilapia	13
tilde	2
tile	2112
till	5495
tilled	207
tiller	339
tilt	1027
tilth	21
timbale	8
timber	2852
timbre	79
timbrel	9
time	197715
timid	387
timorous	35
timpani	56
tin	2986
tincture	43
tinder	62
tine	53
tinea	2
tinfoil	37
ting	60
tinge	412
tingle	412
tink	23
tinker	392
tinkle	155
tinnitus	76
tinpot	11
tinsel	73
tint	446
tintinnabulation	3
tiny	5309
tip	5410
tippet	7
tippex	18
tipple	79
tipstaff	5
tipster	28
tipsy	71
tiptop	3
tirade	104
tiramisu	4
tire	5030
tiresome	243
tisane	16
tissue	2956
tit	535
titan	339
titanium	101
titbit	87
titchy	12
titer	1
titfer	2
tithe	187
titi	2
titillate	113
titivate	7
title	12528
titmouse	5
titrate	108
titre	41
titres	42
titter	77
tittle	41
titular	35
tizz	20
to	2605024
toad	476
toadstool	55
toady	27
toast	1491
tobacco	1637
toboggan	29
toccata	26
tocopherol	21
tocsin	23
today	26083
toddle	646
toddy	15
toe	1973
toerag	8
toff	62
toffee	191
toft	23
tofu	24
toga	62
together	30175
toggle	104
togs	35
toil	347
toile	16
toilet	2103
toiletry	115
toilette	20
toit	10
toke	33
token	1213
tolan	6
tole	1
tolerance	789
tolerant	941
tolerate	1293
toll	1025
tolling	67
toluene	21
tomahawk	41
tomato	1483
tomb	952
tombola	58
tomboy	51
tomcat	28
tome	152
tomfoolery	11
tomogram	9
tomography	137
tomorrow	8929
toms	49
ton	4202
tondo	7
tone	6119
tong	186
tongue	2942
tonic	612
tonight	6570
tonk	19
tonneau	3
tonsil	62
tonsillectomy	24
tonsillitis	25
tonsure	37
tonus	3
too	67296
tool	5522
toon	30
toot	160
tooth	5675
toothsome	9
tootle	14
tootsie	9
top	30222
topaz	281
tope	25
topi	6
topiary	25
topic	4745
topographical	157
topography	280
topology	105
topos	16
topple	436
topside	36
topsy	75
toque	10
tor	233
torah	58
torch	1116
toreador	2
torero	1
torfaen	37
tori	8
torment	745
tornado	233
toroid	49
torpedo	256
torpid	28
torpor	55
torque	714
torr	19
torre	58
torrent	484
torrid	52
torsion	103
torso	254
tort	503
torte	8
tortellini	5
tortilla	56
tortious	56
tortoise	277
tortrix	6
tortuous	156
torture	1547
toss	1475
tosser	26
tosspot	9
tostada	3
tot	245
total	24739
totalitarian	225
tote	152
totem	201
toto	53
totter	194
totting	42
toucan	27
touch	13386
touchpaper	10
touchstone	90
touchy	105
tough	4437
toupee	28
tour	13732
tourmaline	13
tournament	2083
tournedos	2
tourney	12
tourniquet	34
tousle	156
tout	336
toute	12
tow	837
toward	28443
towel	1379
tower	4979
town	22868
towpath	164
toxaemia	18
toxic	1505
toxicant	2
toxicology	56
toxics	10
toxin	465
toxoid	9
toxoplasma	45
toxoplasmosis	68
toy	2373
toyboy	26
toyo	6
tplf	34
trabecular	6
trace	4636
tracer	110
tracery	80
trachea	104
tracheostomy	14
tracheotomy	17
trachoma	4
track	9347
trackball	11
tracksuit	169
tract	913
tractable	47
tractarian	20
tractate	1
traction	247
tractive	5
tractor	744
trade	29542
tradewind	5
tradition	18838
traduce	14
traffic	6656
trafficked	523
tragedy	2006
tragi	19
tragic	1433
tragicomic	4
trail	2762
trailblaze	17
trailer	660
train	38332
traipse	55
trait	829
traitor	413
trajectory	286
tram	790
tramp	662
trample	355
trampoline	65
trance	236
tranche	122
tranquil	913
trans	473
transact	4615
transatlantic	236
transaxle	1
transboundary	17
transceiver	54
transcend	873
transcribe	337
